requirement_id,section,short_requirement,implementation_files,implementation_symbols,tests,evidence_path,status,reviewer,notes
S-4.1-02,4.1,disk-interface lesson adopted: completions return to the executor; no blocking S3 in a callback,src/modelnet/io_executor.cpp,IoExecutor,src/test/modelnet_network02_remain_tests.cpp;src/test/modelnet_erasure_io_tests.cpp,src/test/modelnet_network02_remain_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-4.1-03,4.1,HF downloader lesson adopted: expected size + Range resume + reset on 200,src/modelnet/source_huggingface.cpp,HuggingFaceByteSource,src/test/modelnet_network02_import_tests.cpp;src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_WITH_GAP,continue-20260917-round3,local fixture only; live HF WAN NOT_RUN
S-4.1-04,4.1,Xet path included instead of promising naive HTTP for large HF models,src/modelnet/source_xet.cpp,XetByteSource,src/test/modelnet_network02_import_tests.cpp;src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_WITH_GAP,continue-20260917-round3,source class present; live Xet reconstruction NOT_RUN
S-4.1-05,4.1,rclone lesson adopted: token before buffer; sibling cancel; declared length check,src/modelnet/multipart_journal.cpp,MultipartJournal;MultipartPart,src/test/modelnet_network02_audit_tests.cpp;src/test/modelnet_n02_journey2_iso_tests.cpp,src/test/modelnet_n02_journey2_iso_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-4.1-06,4.1,S3 parts / physical objects / torrent pieces / canonical pieces kept as four grids,src/modelnet/object_layout.cpp;src/modelnet/erasure_store.cpp,MultipartPartCount;CanonicalPieceCount;MapTorrentRange,src/test/modelnet_r2_storage_tests.cpp;src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r2_storage_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-4.1-07,4.1,Tahoe lesson adopted: bounded segments and tail padding rather than one huge encode,src/modelnet/erasure_store.cpp,EncodeShards,src/test/modelnet_r6_erasure_tests.cpp,src/test/modelnet_r6_erasure_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-4.1-08,4.1,ISA-L lesson adopted: exact Cauchy matrix pinned; parity signature is not proof,src/modelnet/erasure_store.cpp,GfMul;EncodeShards;ReconstructShards,src/test/modelnet_r6_erasure_tests.cpp,src/test/modelnet_r6_erasure_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,known-answer vectors in the erasure test
S-4.2-01,4.2,dynamic-query lesson adopted: visited peers/pending/useful results/expiry tracked,src/modelnet/query_router.cpp,QueryRouter;DynamicQueryPlan;QueryBudget,src/test/modelnet_r4_route_tests.cpp;src/test/modelnet_network02_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-4.2-02,4.2,summary protocol budgets itself and retains exploratory fallback (QRP 44% lesson),src/modelnet/metadata_gossip.cpp;src/modelnet/query_router.cpp,QuerySummary;SummarizeQueryHits,src/test/modelnet_r5_gossip_tests.cpp;src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r5_gossip_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-4.2-03,4.2,Gnutella horizon/latency constants explicitly not copied,src/modelnet/query_router.cpp,QueryBudget,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,BTX limit profile used instead
S-4.2-04,4.2,FailureTable lesson adopted: expiring negative state not permanent global reputation,src/modelnet/router.cpp,NegativeResolveCache,src/test/modelnet_r4_route_tests.cpp;src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,local TTL; no gossiped verdict
S-4.2-05,4.2,Freenet-derived caching applies only to a node's own verified path,src/modelnet/router.cpp;src/modelnet/store.cpp,RouterCache,src/test/modelnet_r4_route_tests.cpp,src/test/modelnet_r4_route_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,no opaque relay decryption
S-4.2-06,4.2,Bitswap lesson adopted: session-level want-have vs want-block with own cancel lifetime,src/modelnet/piece_picker.cpp;src/modelnet/transfer_session.cpp,SourceHasPiece;TransferSession::Cancel,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_WITH_GAP,continue-20260917-round3,availability parsed into the picker; a dedicated DONT_HAVE e2e is missing
S-4.2-07,4.2,Gossipsub lesson adopted: small full-message mesh + ID-only gossip with reserved outbound,src/modelnet/metadata_gossip.cpp,GossipMessage;GossipMessageAllowed,src/test/modelnet_r5_gossip_tests.cpp;src/test/modelnet_network02_tests.cpp,src/test/modelnet_r5_gossip_tests.cpp,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,bounded message tests pass; 20-peer mesh NOT_RUN
S-4.2-08,4.2,Iroh lesson adopted: range reconciliation + live insertion without trusting XOR fingerprints,src/modelnet/index_reconcile.cpp,IndexReconciler;ReconcileDigestAuthorizesInsert,src/test/modelnet_r5_gossip_tests.cpp;src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,ReconcileDigestAuthorizesInsert() asserted false
S-4.2-09,4.2,Syncthing lesson adopted: explicit request buffer release and block metadata,src/modelnet/selective_files.cpp;src/modelnet/piece_ranges.cpp,SelectiveFileSet;CompactPieceRanges,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-4.2-10,4.2,OCI lesson adopted: digest/size/media-type distinct; index selects variants; no exec instructions,src/modelnet/package_core.cpp,DecodedBtxPackage;ValidatePackagePayload,src/test/modelnet_r7_package_tests.cpp,src/test/modelnet_r7_package_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-4.3-01,4.3,FastTrack/Kazaa source not used; only independently designed capability-aware routing,src/modelnet/provider_route.cpp;src/modelnet/profile.cpp,RoutingTable;OperatorProfile,src/test/modelnet_r4_route_tests.cpp;src/test/modelnet_infra_tests.cpp,audit/independent-review-r1-r11.md,INCOMPATIBLE_BY_DESIGN,continue-20260917-round3,no proprietary tree obtained; historical context only
S-4.3-02,4.3,gtk-gnutella and Hyphanet remain study-only (GPL-2.0-or-later),contrib/modelnet/dependency-lock.md,n/a,n/a,contrib/modelnet/dependency-lock.md,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,clean implementation from documented behavior
S-4.3-03,4.3,libtorrent is a pinned isolated runtime dependency and never a monetary dependency,doc/modelnet/libtorrent-parts-bin-audit.md;contrib/modelnet/dependency-lock.md,n/a,src/test/modelnet_r3_import_tests.cpp,doc/modelnet/libtorrent-parts-bin-audit.md,IMPLEMENTED_WITH_GAP,continue-20260917-round3,parts-bin audit written; btx-torrentd not linked/run this round (OPERATOR_GATED)
S-4.3-04,4.3,libutp and QUIC studied but neither provides required PQ authentication alone,src/modelnet/helper.cpp,evaluated_transport,src/test/modelnet_network02_audit_tests.cpp;src/test/modelnet_unique_todo_tests.cpp,/home/administrator/Documents/btxchain/.0348-network02-evaluated-transport.local.md,DEFERRED_WITH_EVIDENCE,continue-20260917-round3,uTP/QUIC NONSHIPPING; contrib/modelnet/e2e-quic-absent.sh asserts absence
S-4.3-05,4.3,for native BTX prefer independently implemented mechanisms,src/modelnet/,n/a,n/a,contrib/modelnet/dependency-lock.md,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-5.1-01,5.1,source adapters produce a bounded ByteSource,src/modelnet/byte_source.h;src/modelnet/source_local.cpp;src/modelnet/source_huggingface.cpp;src/modelnet/source_xet.cpp;src/modelnet/source_torrent.cpp,ByteSource;LocalFileByteSource;HuggingFaceByteSource;XetByteSource;TorrentByteSource,src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,one interface for four sources
S-5.1-02,5.1,ImportCoordinator controls identity construction and publication,src/modelnet/import_coordinator.cpp,ImportCoordinator;MakePlanByteSource,src/test/modelnet_network02_import_tests.cpp,src/test/modelnet_network02_import_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,worker cannot declare the final BTX ID
S-5.1-03,5.1,PieceStore resolves logical ranges into files/extents/objects/coded data,src/modelnet/piece_store.cpp;src/modelnet/s3_store.cpp,PieceStore;LocalPieceStore;TieredPieceStore;S3PieceStore,src/test/modelnet_store2_tests.cpp;src/test/modelnet_r2_storage_tests.cpp,audit/e2e/minio-layouts.log,IMPLEMENTED_WITH_GAP,continue-20260917-round3,LocalPieceStore and TieredPieceStore proven; S3PieceStore proven against real MinIO for SOURCE_FILES only
S-5.1-04,5.1,TransferSession and UploadScheduler govern native requests,src/modelnet/transfer_session.cpp;src/modelnet/upload_scheduler_drr.cpp,TransferSession;UploadSchedulerDrr,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-5.1-05,5.1,OriginBroker performs cloud reads and issues optional external delivery offers,src/modelnet/origin_broker.cpp;src/modelnet/direct_seed.cpp,OriginBroker;OriginBrokerOffer;DirectSeedOffer,src/test/modelnet_network02_ef_tests.cpp,src/test/modelnet_network02_ef_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-5.1-06,5.1,index/journal/router share immutable verified objects rather than reparse untrusted JSON,src/modelnet/search.cpp;src/modelnet/event_journal.cpp;src/modelnet/router.cpp,ModelSearchRecord;ModelEvent;SignedRecordHint,src/test/modelnet_event_tests.cpp;src/test/modelnet_search_tests.cpp,src/test/modelnet_event_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-5.1-07,5.1,focused modules added under src/modelnet rather than growing helper.cpp indefinitely,src/modelnet/,verified_manifest;transfer_session;upload_scheduler;io_executor;object_layout;import_coordinator;source_policy;origin_broker;bootstrap_distributor;erasure_store;event_journal;query_router;index_reconcile;metadata_gossip,n/a,src/modelnet/,IMPLEMENTED_WITH_GAP,continue-20260917-round3,"17 of 18 named modules exist; no request_ledger or watch_policy module (ledger lives inside transfer_session, policy inside model_watch)"
S-5.1-08,5.1,optional workers packaged as btx-source-worker and btx-torrentd; user invokes one BTX command,contrib/modelnet/btx-model;src/modelnet/supervisor.cpp,supervisor,src/test/modelnet_r3_import_tests.cpp,contrib/modelnet/btx-model,IMPLEMENTED_WITH_GAP,continue-20260917-round3,supervisor exists; neither worker binary is built or supervised this round
S-5.1-09,5.1,built-in functionality does not require linking untrusted torrent parsers into btxd,src/modelnet/source_torrent.cpp;src/modelnet/CMakeLists.txt,TorrentByteSource,src/test/modelnet_r3_import_tests.cpp,doc/modelnet/libtorrent-parts-bin-audit.md,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,no libtorrent in btxd link line
S-5.1-10,5.1,worker features disable cleanly at build time with explicit capability reporting,src/modelnet/disabled_stub.h;src/modelnet/hello_caps.cpp,WITH_MODELNET;HelloCapabilityArray,src/test/modelnet_network02_audit_tests.cpp,src/test/modelnet_network02_audit_tests.cpp,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,capability array proven; OFF-tree compile NOT_RUN
S-5.2-01,5.2,VerifiedManifest is constructible only by VerifyManifestAgainstRequest,src/modelnet/verified_manifest.h;src/modelnet/verified_manifest.cpp,VerifiedManifest;VerifyManifestAgainstRequest,src/test/modelnet_network02_tests.cpp,src/test/modelnet_network02_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-5.2-02,5.2,PieceKey / ReadExtent / OperationBudget / CancelToken contracts exist,src/modelnet/piece_store.h;src/modelnet/byte_source.h,PieceKey;ReadExtent;OperationBudget;CancelToken,src/test/modelnet_network02_tests.cpp,src/test/modelnet_network02_tests.cpp,IMPLEMENTED_WITH_GAP,continue-20260917-round3,shapes exist under private names; the spec sketch is not literal (no CommitVerified/ResidencySnapshot symbols)
S-5.2-03,5.2,OperationBudget requires an explicit reservation for RAM/disk/bytes/requests/time,src/modelnet/transfer_session.cpp;src/modelnet/s3_store.cpp,CreditBroker;OperationBudget;ChargeGet,src/test/modelnet_network02_tests.cpp;src/test/modelnet_cloud_tests.cpp,audit/r2-storage.md,IMPLEMENTED_WITH_GAP,r-disposition-round2-20260917,the type exists and the RAM/disk/request/time reservations are unit-proven; the bytes reservation is not a reservation on the cloud path - R2S-04 charges after the transfer with a zero-byte precheck and R2S-05 leaves uploads entirely outside the ledger so Class A write operations are uncounted
S-5.2-04,5.2,every async completion carries operation ID/generation/result/released credit,src/modelnet/transfer_session.cpp;src/modelnet/io_executor.cpp,TransferRequest;IoExecutor,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-5.2-05,5.2,a stale completion after cancel cannot mutate a job that reused the identifier,src/modelnet/transfer_session.cpp,TransferSession::Cancel;TransferRequest,src/test/modelnet_convergence_tests.cpp;src/test/modelnet_vstar_regression_tests.cpp,src/test/modelnet_vstar_regression_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,generation check proven
S-5.2-06,5.2,no interface exposes cloud credentials/wallet keys/unverified bytes as verified,src/modelnet/origin_broker.cpp;src/modelnet/package_export.cpp,OriginJsonHasCredential;PublicExportKeyForbidden,src/test/modelnet_sentinel_secret_tests.cpp;src/test/modelnet_r10_security_tests.cpp,src/test/modelnet_sentinel_secret_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-5.3-01,5.3,one session owner serializes transfer state; workers execute immutable tasks,src/modelnet/transfer_session.cpp,TransferSession,src/test/modelnet_convergence_tests.cpp,src/test/modelnet_convergence_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-5.3-02,5.3,never hold catalog/event/routing/wallet locks while waiting on network or storage,src/modelnet/io_executor.cpp;src/modelnet/catalog.cpp,IoExecutor,src/test/modelnet_network02_remain_tests.cpp,src/test/modelnet_network02_remain_tests.cpp,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,executor hand-off present; no lock-order sanitizer run
S-5.3-03,5.3,credit reservation precedes worker allocation,src/modelnet/transfer_session.cpp,CreditBroker;GlobalTransferCredits,src/test/modelnet_network02_tests.cpp,src/test/modelnet_network02_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-5.3-04,5.3,reservations released exactly once on completion/error/cancel,src/modelnet/transfer_session.cpp,CreditBroker;ThreadJoin,src/test/modelnet_convergence_tests.cpp;src/test/modelnet_vstar_regression_tests.cpp,src/test/modelnet_vstar_regression_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,double-release regression present
S-5.3-05,5.3,visibility order: verified -> durable -> catalog generation -> announcement,src/modelnet/store.cpp;src/modelnet/catalog.cpp,PutVerifiedPiece;ModelCatalog,src/test/modelnet_network02_tests.cpp,src/test/modelnet_network02_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-5.3-06,5.3,a database commit without durable backing is not AVAILABLE,src/modelnet/residency_state.cpp,RemoteExistenceImpliesVerifiedRemote,src/test/modelnet_store2_tests.cpp;src/test/modelnet_r2_storage_tests.cpp,src/test/modelnet_r2_storage_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,RemoteExistenceImpliesVerifiedRemote() asserted false
S-5.3-07,5.3,journaled metadata with transactional updates; no second inconsistent catalogue,src/modelnet/store.cpp;src/modelnet/catalog.cpp,ModelStore;ModelCatalog,src/test/modelnet_store2_tests.cpp,audit/architecture-canonicalization.md,IMPLEMENTED_WITH_GAP,continue-20260917-round3,catalog is not on PieceStore/S3; recorded as an honest NOT_RUN in the unique-todo set
S-5.3-08,5.3,0.34.7 migration with backup/schema version/restartable steps/rollback,src/modelnet/store.cpp,ModelStore,src/test/modelnet_mig_doc_tests.cpp,src/test/modelnet_mig_doc_tests.cpp,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,doc+schema tests exist; no 0.34.7->0.34.8 datadir migration executed
S-5.3-09,5.3,no migration deletes old verified data until the replacement is verified and committed,src/modelnet/store.cpp,ModelStore,src/test/modelnet_mig_doc_tests.cpp,src/test/modelnet_mig_doc_tests.cpp,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,rule documented; not exercised on a real old datadir
S-6.1-01,6.1,parse within byte/nesting/field/file-count limits before allocating file vectors,src/modelnet/verified_manifest.cpp;src/modelnet/canonical_codec.cpp,VerifyManifestAgainstRequest,src/test/modelnet_network02_tests.cpp;src/test/modelnet_r10_security_tests.cpp,src/test/modelnet_r10_security_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-6.1-02,6.1,reject duplicate fields/invalid enums/unsafe paths/path collisions/overflow/contradictory sizes,src/modelnet/verified_manifest.cpp;src/modelnet/store.cpp,VerifyManifestAgainstRequest;IsPortableRelPath,src/test/modelnet_network02_tests.cpp,src/test/modelnet_network02_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-6.1-03,6.1,preserve exact existing canonical ordering and encoding,src/modelnet/canonical_codec.cpp,canonical_codec,src/test/modelnet_network02_tests.cpp;src/test/modelnet_vstar_regression_tests.cpp,src/test/modelnet_vstar_regression_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
